datetime_local,temperature_f,apparent_temperature_f,precipitation_inch,rain_inch,snowfall_inch,snow_depth_inch,weather_code,weather_description,wind_speed_mph,wind_gusts_mph,relative_humidity_pct,visibility_ft
2025-01-11T16:00,32.6,24.2,0.0,0.0,0.0,0.0,3,Overcast,8.1,24.6,69,
2025-01-11T17:00,32.5,24.2,0.0,0.0,0.0,0.0,3,Overcast,8.0,18.8,70,
2025-01-11T18:00,31.4,21.9,0.0,0.0,0.0,0.0,3,Overcast,10.1,22.1,67,
2025-01-11T19:00,29.9,20.5,0.0,0.0,0.0,0.0,1,Mainly clear,9.8,22.4,67,
2025-01-11T20:00,28.8,19.0,0.0,0.0,0.0,0.0,0,Clear sky,10.2,22.1,65,
2025-01-11T21:00,29.4,19.3,0.0,0.0,0.0,0.0,0,Clear sky,10.8,24.2,63,
2025-01-11T22:00,29.0,19.0,0.0,0.0,0.0,0.0,0,Clear sky,10.8,23.9,64,
2025-01-11T23:00,28.9,19.1,0.0,0.0,0.0,0.0,0,Clear sky,10.3,23.5,65,
2025-01-12T00:00,29.3,19.8,0.0,0.0,0.0,0.0,0,Clear sky,9.8,22.4,67,
2025-01-12T01:00,29.2,19.9,0.0,0.0,0.0,0.0,2,Partly cloudy,9.5,21.3,70,
2025-01-12T02:00,29.9,20.9,0.0,0.0,0.0,0.0,3,Overcast,9.0,20.8,69,
2025-01-12T03:00,30.6,21.9,0.0,0.0,0.0,0.0,3,Overcast,8.3,19.5,69,
2025-01-12T04:00,30.9,22.3,0.0,0.0,0.0,0.0,1,Mainly clear,8.2,17.9,68,
2025-01-12T05:00,30.4,22.2,0.0,0.0,0.0,0.0,0,Clear sky,7.2,17.7,70,
2025-01-12T06:00,29.8,21.7,0.0,0.0,0.0,0.0,0,Clear sky,7.0,15.2,70,
2025-01-12T07:00,29.5,21.5,0.0,0.0,0.0,0.0,0,Clear sky,6.6,14.8,70,
2025-01-12T08:00,29.1,21.7,0.0,0.0,0.0,0.0,0,Clear sky,5.1,13.6,71,
2025-01-12T09:00,30.4,23.0,0.0,0.0,0.0,0.0,0,Clear sky,5.0,9.8,67,
2025-01-12T10:00,33.6,25.5,0.0,0.0,0.0,0.0,0,Clear sky,6.7,14.5,57,
2025-01-12T11:00,36.1,28.7,0.0,0.0,0.0,0.0,0,Clear sky,4.8,15.9,51,
2025-01-12T12:00,37.9,30.2,0.0,0.0,0.0,0.0,0,Clear sky,5.8,15.4,49,
2025-01-12T13:00,39.7,31.4,0.0,0.0,0.0,0.0,3,Overcast,7.3,18.3,48,
2025-01-12T14:00,40.3,32.4,0.0,0.0,0.0,0.0,3,Overcast,6.7,18.1,49,
2025-01-12T15:00,40.2,32.6,0.0,0.0,0.0,0.0,2,Partly cloudy,6.3,16.6,52,
2025-01-12T16:00,39.5,32.6,0.0,0.0,0.0,0.0,0,Clear sky,4.9,15.0,55,
2025-01-12T17:00,37.2,31.8,0.0,0.0,0.0,0.0,0,Clear sky,2.3,10.5,67,
2025-01-12T18:00,33.7,27.7,0.0,0.0,0.0,0.0,0,Clear sky,2.4,3.6,65,
2025-01-12T19:00,32.3,26.0,0.0,0.0,0.0,0.0,0,Clear sky,3.2,5.1,69,
2025-01-12T20:00,31.4,25.3,0.0,0.0,0.0,0.0,0,Clear sky,2.7,5.4,72,
2025-01-12T21:00,30.8,24.8,0.0,0.0,0.0,0.0,2,Partly cloudy,2.5,4.5,74,
2025-01-12T22:00,29.8,24.0,0.0,0.0,0.0,0.0,0,Clear sky,2.2,4.5,77,
2025-01-12T23:00,29.6,23.7,0.0,0.0,0.0,0.0,3,Overcast,2.2,4.7,79,
2025-01-13T00:00,31.6,25.5,0.0,0.0,0.0,0.0,3,Overcast,2.9,6.0,76,
2025-01-13T01:00,31.8,25.7,0.0,0.0,0.0,0.0,3,Overcast,3.2,6.7,76,
2025-01-13T02:00,32.0,25.7,0.0,0.0,0.0,0.0,2,Partly cloudy,3.7,7.4,75,
2025-01-13T03:00,30.7,24.4,0.0,0.0,0.0,0.0,2,Partly cloudy,3.2,7.4,76,
2025-01-13T04:00,30.3,23.8,0.0,0.0,0.0,0.0,3,Overcast,3.6,7.4,75,
2025-01-13T05:00,29.8,23.2,0.0,0.0,0.0,0.0,1,Mainly clear,3.8,8.1,75,
2025-01-13T06:00,29.2,22.3,0.0,0.0,0.0,0.0,0,Clear sky,4.4,8.5,75,
2025-01-13T07:00,28.9,21.9,0.0,0.0,0.0,0.0,0,Clear sky,4.6,9.6,75,
2025-01-13T08:00,28.6,21.5,0.0,0.0,0.0,0.0,0,Clear sky,4.5,9.4,75,
2025-01-13T09:00,29.9,22.6,0.0,0.0,0.0,0.0,0,Clear sky,5.3,10.5,73,
2025-01-13T10:00,32.4,25.3,0.0,0.0,0.0,0.0,2,Partly cloudy,4.9,11.6,69,
2025-01-13T11:00,34.5,27.6,0.0,0.0,0.0,0.0,3,Overcast,4.9,13.2,65,
2025-01-13T12:00,35.4,28.8,0.0,0.0,0.0,0.0,2,Partly cloudy,4.3,13.0,64,
2025-01-13T13:00,38.6,31.6,0.0,0.0,0.0,0.0,0,Clear sky,5.3,13.9,60,
2025-01-13T14:00,41.0,33.8,0.0,0.0,0.0,0.0,0,Clear sky,6.2,16.6,57,
2025-01-13T15:00,43.4,35.2,0.0,0.0,0.0,0.0,1,Mainly clear,8.5,19.5,50,
2025-01-13T16:00,42.9,33.4,0.0,0.0,0.0,0.0,1,Mainly clear,11.1,25.5,48,
2025-01-13T17:00,40.8,31.5,0.0,0.0,0.0,0.0,2,Partly cloudy,10.4,25.1,50,
2025-01-13T18:00,38.2,29.0,0.0,0.0,0.0,0.0,0,Clear sky,9.5,23.5,51,
2025-01-13T19:00,36.0,27.7,0.0,0.0,0.0,0.0,0,Clear sky,7.0,21.0,52,
2025-01-13T20:00,34.3,25.6,0.0,0.0,0.0,0.0,0,Clear sky,7.5,15.7,52,
2025-01-13T21:00,33.6,26.1,0.0,0.0,0.0,0.0,0,Clear sky,5.8,11.6,62,
2025-01-13T22:00,33.0,25.1,0.0,0.0,0.0,0.0,0,Clear sky,6.2,12.3,61,
2025-01-13T23:00,32.9,24.4,0.0,0.0,0.0,0.0,0,Clear sky,7.5,15.2,59,
2025-01-14T00:00,32.5,23.9,0.0,0.0,0.0,0.0,0,Clear sky,7.5,16.6,58,
2025-01-14T01:00,31.2,23.2,0.0,0.0,0.0,0.0,0,Clear sky,6.0,15.4,60,
2025-01-14T02:00,30.0,22.1,0.0,0.0,0.0,0.0,0,Clear sky,6.0,12.5,63,
2025-01-14T03:00,29.0,20.9,0.0,0.0,0.0,0.0,0,Clear sky,6.2,13.2,63,
2025-01-14T04:00,28.1,19.5,0.0,0.0,0.0,0.0,0,Clear sky,7.1,15.2,62,
2025-01-14T05:00,27.2,18.4,0.0,0.0,0.0,0.0,0,Clear sky,7.4,16.6,61,
2025-01-14T06:00,26.5,17.5,0.0,0.0,0.0,0.0,0,Clear sky,7.6,16.8,59,
2025-01-14T07:00,26.0,16.1,0.0,0.0,0.0,0.0,0,Clear sky,9.0,20.1,54,
2025-01-14T08:00,25.4,15.1,0.0,0.0,0.0,0.0,0,Clear sky,9.6,21.5,48,
2025-01-14T09:00,26.9,16.5,0.0,0.0,0.0,0.0,1,Mainly clear,10.1,23.0,50,
2025-01-14T10:00,28.0,17.5,0.0,0.0,0.0,0.0,0,Clear sky,10.2,23.5,47,
2025-01-14T11:00,28.9,17.0,0.0,0.0,0.0,0.0,0,Clear sky,13.1,30.4,39,
2025-01-14T12:00,29.1,17.1,0.0,0.0,0.0,0.0,0,Clear sky,13.5,32.2,39,
2025-01-14T13:00,31.3,19.1,0.0,0.0,0.0,0.0,3,Overcast,13.8,31.8,35,
2025-01-14T14:00,31.6,20.4,0.0,0.0,0.0,0.0,3,Overcast,11.9,32.7,39,
2025-01-14T15:00,31.9,21.2,0.0,0.0,0.0,0.0,2,Partly cloudy,10.8,28.2,40,
2025-01-14T16:00,32.5,21.7,0.0,0.0,0.0,0.0,0,Clear sky,10.7,25.7,37,
2025-01-14T17:00,31.2,21.3,0.0,0.0,0.0,0.0,0,Clear sky,8.7,25.3,40,
2025-01-14T18:00,29.0,20.0,0.0,0.0,0.0,0.0,1,Mainly clear,7.0,19.9,46,
2025-01-14T19:00,28.0,18.6,0.0,0.0,0.0,0.0,2,Partly cloudy,7.7,16.8,48,
2025-01-14T20:00,27.4,17.9,0.0,0.0,0.0,0.0,3,Overcast,8.0,17.7,47,
2025-01-14T21:00,28.1,18.3,0.0,0.0,0.0,0.0,3,Overcast,9.0,20.4,48,
2025-01-14T22:00,27.3,17.7,0.0,0.0,0.0,0.0,3,Overcast,8.5,20.4,51,
2025-01-14T23:00,27.3,17.7,0.0,0.0,0.0,0.0,2,Partly cloudy,8.7,19.9,53,
2025-01-15T00:00,25.8,15.1,0.0,0.0,0.0,0.0,1,Mainly clear,10.5,27.1,46,
2025-01-15T01:00,24.2,14.1,0.0,0.0,0.0,0.0,0,Clear sky,9.1,24.4,49,
2025-01-15T02:00,23.1,13.5,0.0,0.0,0.0,0.0,0,Clear sky,7.9,23.9,52,
2025-01-15T03:00,22.6,11.6,0.0,0.0,0.0,0.0,0,Clear sky,10.9,25.3,49,
2025-01-15T04:00,22.2,11.5,0.0,0.0,0.0,0.0,0,Clear sky,10.1,25.1,48,
2025-01-15T05:00,22.0,11.9,0.0,0.0,0.0,0.033,0,Clear sky,8.8,23.3,50,
2025-01-15T06:00,22.3,11.7,0.0,0.0,0.0,0.033,1,Mainly clear,10.0,22.6,52,
2025-01-15T07:00,23.1,12.9,0.0,0.0,0.0,0.033,2,Partly cloudy,9.2,22.6,52,
2025-01-15T08:00,23.8,13.4,0.0,0.0,0.0,0.033,2,Partly cloudy,9.9,22.4,53,
2025-01-15T09:00,24.5,13.8,0.0,0.0,0.0,0.033,0,Clear sky,10.8,26.2,53,
2025-01-15T10:00,26.2,15.6,0.0,0.0,0.0,0.033,1,Mainly clear,10.6,24.2,50,
2025-01-15T11:00,28.0,15.2,0.0,0.0,0.0,0.066,2,Partly cloudy,15.7,36.7,44,
2025-01-15T12:00,29.0,17.2,0.0,0.0,0.0,0.066,2,Partly cloudy,13.3,36.2,43,
2025-01-15T13:00,29.7,17.7,0.0,0.0,0.0,0.066,3,Overcast,13.6,32.9,42,
2025-01-15T14:00,29.6,17.8,0.0,0.0,0.0,0.066,1,Mainly clear,13.1,33.1,41,
2025-01-15T15:00,29.8,17.9,0.0,0.0,0.0,0.066,2,Partly cloudy,13.2,32.9,41,
2025-01-15T16:00,29.4,18.1,0.0,0.0,0.0,0.066,2,Partly cloudy,12.0,31.1,41,
2025-01-15T17:00,28.6,17.7,0.0,0.0,0.0,0.066,1,Mainly clear,11.1,28.0,42,
2025-01-15T18:00,27.0,17.0,0.0,0.0,0.0,0.033,0,Clear sky,8.9,25.3,46,
2025-01-15T19:00,26.2,16.8,0.0,0.0,0.0,0.033,1,Mainly clear,7.6,19.7,49,
2025-01-15T20:00,26.3,17.5,0.0,0.0,0.0,0.033,3,Overcast,6.5,17.0,51,
2025-01-15T21:00,26.7,17.7,0.0,0.0,0.0,0.033,0,Clear sky,7.1,17.7,54,
2025-01-15T22:00,26.4,18.0,0.0,0.0,0.0,0.033,0,Clear sky,5.9,15.7,56,
2025-01-15T23:00,26.0,18.3,0.0,0.0,0.0,0.033,0,Clear sky,4.3,13.0,60,
2025-01-16T00:00,25.5,18.3,0.0,0.0,0.0,0.033,2,Partly cloudy,3.3,9.2,63,
2025-01-16T01:00,25.6,18.4,0.0,0.0,0.0,0.033,3,Overcast,3.3,7.2,64,
2025-01-16T02:00,26.3,19.0,0.0,0.0,0.0,0.033,3,Overcast,3.7,8.9,63,
2025-01-16T03:00,26.2,18.6,0.0,0.0,0.0,0.033,1,Mainly clear,4.2,8.5,63,
2025-01-16T04:00,25.6,17.2,0.0,0.0,0.0,0.033,0,Clear sky,6.3,13.2,63,
2025-01-16T05:00,24.6,16.1,0.0,0.0,0.0,0.033,2,Partly cloudy,6.2,14.5,60,
2025-01-16T06:00,23.7,15.6,0.0,0.0,0.0,0.033,3,Overcast,4.9,13.2,60,
2025-01-16T07:00,23.1,15.0,0.0,0.0,0.0,0.033,3,Overcast,4.7,10.3,60,
2025-01-16T08:00,22.2,14.2,0.0,0.0,0.0,0.033,1,Mainly clear,4.4,10.1,60,
2025-01-16T09:00,22.2,13.9,0.0,0.0,0.0,0.033,2,Partly cloudy,5.0,10.7,56,
2025-01-16T10:00,23.5,15.1,0.0,0.0,0.0,0.033,1,Mainly clear,4.9,13.4,50,
2025-01-16T11:00,25.6,17.2,0.0,0.0,0.0,0.033,1,Mainly clear,4.9,14.5,45,
2025-01-16T12:00,27.7,19.2,0.0,0.0,0.0,0.033,3,Overcast,5.1,15.4,41,
2025-01-16T13:00,29.4,20.3,0.0,0.0,0.0,0.033,3,Overcast,6.6,18.3,39,
2025-01-16T14:00,30.7,21.7,0.0,0.0,0.0,0.033,3,Overcast,6.6,18.6,37,
2025-01-16T15:00,30.0,21.1,0.0,0.0,0.0,0.033,3,Overcast,6.7,18.1,43,
2025-01-16T16:00,29.7,21.0,0.0,0.0,0.0,0.033,3,Overcast,6.4,17.0,47,
2025-01-16T17:00,28.6,20.2,0.004,0.0,0.028,0.033,71,Slight snowfall,6.0,15.9,54,
2025-01-16T18:00,27.9,20.1,0.004,0.0,0.028,0.033,71,Slight snowfall,4.7,14.3,58,
2025-01-16T19:00,27.6,20.4,0.0,0.0,0.0,0.033,3,Overcast,3.3,10.5,58,
2025-01-16T20:00,27.7,20.4,0.0,0.0,0.0,0.033,3,Overcast,3.4,7.2,57,
2025-01-16T21:00,27.6,20.0,0.004,0.0,0.028,0.033,71,Slight snowfall,5.2,12.1,70,
2025-01-16T22:00,27.1,19.9,0.004,0.0,0.028,0.033,71,Slight snowfall,4.6,12.1,75,
2025-01-16T23:00,27.1,19.7,0.0,0.0,0.0,0.033,3,Overcast,5.0,10.7,75,
2025-01-17T00:00,26.7,19.2,0.0,0.0,0.0,0.033,2,Partly cloudy,5.3,12.3,77,
2025-01-17T01:00,26.0,18.6,0.0,0.0,0.0,0.033,1,Mainly clear,4.8,11.4,79,
2025-01-17T02:00,25.7,18.3,0.0,0.0,0.0,0.033,0,Clear sky,4.9,10.5,79,
2025-01-17T03:00,25.0,17.7,0.0,0.0,0.0,0.033,0,Clear sky,4.5,10.3,80,
2025-01-17T04:00,24.6,17.3,0.0,0.0,0.0,0.033,0,Clear sky,4.5,9.4,79,
2025-01-17T05:00,24.2,17.0,0.0,0.0,0.0,0.033,0,Clear sky,4.0,9.2,78,
2025-01-17T06:00,24.1,16.4,0.0,0.0,0.0,0.033,0,Clear sky,5.1,9.8,77,
2025-01-17T07:00,24.5,16.1,0.0,0.0,0.0,0.033,0,Clear sky,6.7,13.9,75,
2025-01-17T08:00,24.6,16.5,0.0,0.0,0.0,0.033,0,Clear sky,6.1,14.1,73,
2025-01-17T09:00,24.9,17.1,0.0,0.0,0.0,0.033,0,Clear sky,5.0,11.6,70,
2025-01-17T10:00,28.2,20.6,0.0,0.0,0.0,0.033,0,Clear sky,4.7,11.4,61,
2025-01-17T11:00,31.8,24.6,0.0,0.0,0.0,0.033,0,Clear sky,3.9,11.6,54,
2025-01-17T12:00,35.1,27.7,0.0,0.0,0.0,0.033,0,Clear sky,4.3,13.4,50,
2025-01-17T13:00,37.7,30.3,0.0,0.0,0.0,0.033,0,Clear sky,4.6,14.1,46,
2025-01-17T14:00,40.1,32.2,0.0,0.0,0.0,0.033,3,Overcast,6.1,15.4,45,
2025-01-17T15:00,40.6,32.7,0.0,0.0,0.0,0.033,3,Overcast,6.5,15.9,45,
2025-01-17T16:00,40.6,34.3,0.0,0.0,0.0,0.033,3,Overcast,3.1,16.1,48,
2025-01-17T17:00,39.0,32.9,0.0,0.0,0.0,0.033,3,Overcast,3.1,6.9,57,
2025-01-17T18:00,36.4,29.7,0.0,0.0,0.0,0.033,1,Mainly clear,4.4,8.7,62,
2025-01-17T19:00,34.6,27.5,0.0,0.0,0.0,0.033,0,Clear sky,5.0,9.8,62,
2025-01-17T20:00,33.7,26.4,0.0,0.0,0.0,0.033,1,Mainly clear,5.3,10.3,63,
2025-01-17T21:00,33.5,26.8,0.0,0.0,0.0,0.033,0,Clear sky,4.1,12.3,65,
2025-01-17T22:00,33.0,25.8,0.0,0.0,0.0,0.033,0,Clear sky,5.2,10.3,67,
2025-01-17T23:00,31.8,24.6,0.0,0.0,0.0,0.033,0,Clear sky,5.2,10.7,70,
2025-01-18T00:00,31.6,23.7,0.0,0.0,0.0,0.033,0,Clear sky,6.7,13.4,68,
2025-01-18T01:00,31.2,23.3,0.0,0.0,0.0,0.033,3,Overcast,6.5,13.9,69,
2025-01-18T02:00,30.7,23.0,0.0,0.0,0.0,0.033,3,Overcast,6.0,13.4,71,
2025-01-18T03:00,30.6,22.8,0.0,0.0,0.0,0.033,3,Overcast,6.5,13.4,72,
2025-01-18T04:00,30.6,22.9,0.0,0.0,0.0,0.033,1,Mainly clear,6.3,13.4,72,
2025-01-18T05:00,31.0,23.0,0.0,0.0,0.0,0.033,3,Overcast,6.9,14.1,70,
2025-01-18T06:00,31.6,23.7,0.0,0.0,0.0,0.033,3,Overcast,7.0,14.5,70,
2025-01-18T07:00,32.5,24.7,0.0,0.0,0.0,0.033,3,Overcast,6.7,14.8,71,
2025-01-18T08:00,33.4,25.6,0.0,0.0,0.0,0.033,3,Overcast,7.1,15.0,73,
2025-01-18T09:00,35.8,28.1,0.0,0.0,0.0,0.033,3,Overcast,7.8,17.4,73,
2025-01-18T10:00,38.1,30.7,0.0,0.0,0.0,0.033,3,Overcast,8.0,17.2,73,
2025-01-18T11:00,41.3,34.9,0.0,0.0,0.0,0.033,3,Overcast,6.4,17.9,73,
2025-01-18T12:00,42.8,35.4,0.0,0.0,0.0,0.033,3,Overcast,9.0,19.0,70,
2025-01-18T13:00,43.6,36.7,0.0,0.0,0.0,0.033,3,Overcast,8.9,20.4,75,
2025-01-18T14:00,43.2,37.2,0.004,0.004,0.0,0.033,51,Light drizzle,7.4,19.5,81,
2025-01-18T15:00,42.4,37.5,0.024,0.024,0.0,0.033,53,Moderate drizzle,5.5,15.2,86,
2025-01-18T16:00,41.0,37.2,0.024,0.024,0.0,0.033,53,Moderate drizzle,3.0,9.6,93,
2025-01-18T17:00,41.0,37.5,0.008,0.008,0.0,0.033,51,Light drizzle,2.3,6.5,95,
2025-01-18T18:00,40.3,37.0,0.028,0.028,0.0,0.033,53,Moderate drizzle,1.4,3.4,94,
2025-01-18T19:00,39.4,35.7,0.0,0.0,0.0,0.033,3,Overcast,2.3,3.1,96,
2025-01-18T20:00,39.1,34.7,0.0,0.0,0.0,0.033,2,Partly cloudy,4.0,7.2,97,
2025-01-18T21:00,40.1,36.0,0.0,0.0,0.0,0.033,1,Mainly clear,3.9,6.9,98,
2025-01-18T22:00,38.8,34.5,0.0,0.0,0.0,0.033,3,Overcast,3.4,7.2,97,
2025-01-18T23:00,37.3,32.3,0.0,0.0,0.0,0.033,1,Mainly clear,4.5,7.8,97,
2025-01-19T00:00,35.9,30.0,0.0,0.0,0.0,0.033,1,Mainly clear,6.0,11.4,96,
2025-01-19T01:00,34.7,28.9,0.0,0.0,0.0,0.033,0,Clear sky,5.3,11.4,96,
2025-01-19T02:00,33.8,27.8,0.0,0.0,0.0,0.033,0,Clear sky,5.3,10.3,95,
2025-01-19T03:00,33.2,27.2,0.0,0.0,0.0,0.033,0,Clear sky,4.9,9.8,94,
2025-01-19T04:00,33.4,26.7,0.0,0.0,0.0,0.033,0,Clear sky,6.6,12.3,93,
2025-01-19T05:00,33.4,26.9,0.0,0.0,0.0,0.033,0,Clear sky,6.0,13.0,93,
2025-01-19T06:00,32.8,26.3,0.0,0.0,0.0,0.033,0,Clear sky,6.0,11.6,93,
2025-01-19T07:00,32.3,25.7,0.0,0.0,0.0,0.033,1,Mainly clear,5.9,11.4,93,
2025-01-19T08:00,31.6,24.7,0.0,0.0,0.0,0.033,2,Partly cloudy,6.3,11.9,92,
2025-01-19T09:00,35.1,28.9,0.0,0.0,0.0,0.033,3,Overcast,5.8,11.9,90,
2025-01-19T10:00,36.0,30.6,0.0,0.0,0.0,0.033,3,Overcast,4.0,11.0,89,
2025-01-19T11:00,36.6,30.4,0.0,0.0,0.0,0.033,3,Overcast,6.0,13.6,86,
2025-01-19T12:00,36.2,30.3,0.004,0.004,0.0,0.033,51,Light drizzle,5.2,14.5,86,
2025-01-19T13:00,35.7,29.2,0.008,0.008,0.0,0.033,51,Light drizzle,6.2,14.1,85,
2025-01-19T14:00,35.4,29.0,0.004,0.004,0.0,0.033,51,Light drizzle,5.3,14.3,79,
2025-01-19T15:00,34.6,28.5,0.012,0.0,0.083,0.033,73,Moderate snowfall,4.6,12.3,81,
2025-01-19T16:00,33.8,27.3,0.035,0.0,0.248,0.033,73,Moderate snowfall,5.5,11.2,85,
2025-01-19T17:00,32.7,25.0,0.024,0.0,0.165,0.033,73,Moderate snowfall,8.6,18.6,89,
2025-01-19T18:00,31.9,24.0,0.016,0.004,0.083,0.066,73,Moderate snowfall,8.6,18.8,88,
2025-01-19T19:00,30.3,21.3,0.043,0.0,0.303,0.066,73,Moderate snowfall,10.7,23.3,88,
2025-01-19T20:00,29.0,19.5,0.079,0.0,0.551,0.098,75,Heavy snowfall,11.6,25.1,89,
2025-01-19T21:00,29.6,20.7,0.063,0.0,0.441,0.131,75,Heavy snowfall,10.2,21.7,90,
2025-01-19T22:00,28.8,19.1,0.035,0.0,0.248,0.131,73,Moderate snowfall,11.8,24.8,88,
2025-01-19T23:00,27.8,18.4,0.008,0.0,0.055,0.164,71,Slight snowfall,10.6,25.5,84,
2025-01-20T00:00,27.1,18.0,0.0,0.0,0.0,0.164,3,Overcast,9.5,22.6,83,
2025-01-20T01:00,25.3,16.1,0.004,0.0,0.028,0.164,71,Slight snowfall,9.2,20.4,82,
2025-01-20T02:00,22.9,13.5,0.004,0.0,0.028,0.164,71,Slight snowfall,9.1,20.8,78,
2025-01-20T03:00,21.3,11.5,0.0,0.0,0.0,0.164,3,Overcast,9.4,20.4,74,
2025-01-20T04:00,19.5,8.9,0.0,0.0,0.0,0.164,0,Clear sky,10.6,23.3,70,
2025-01-20T05:00,17.2,6.7,0.0,0.0,0.0,0.164,0,Clear sky,10.0,23.3,67,
2025-01-20T06:00,15.9,5.8,0.0,0.0,0.0,0.164,0,Clear sky,8.9,21.3,65,
2025-01-20T07:00,14.9,5.1,0.0,0.0,0.0,0.164,0,Clear sky,7.9,18.8,65,
2025-01-20T08:00,14.1,4.4,0.0,0.0,0.0,0.164,0,Clear sky,7.6,16.6,65,
2025-01-20T09:00,14.9,5.0,0.0,0.0,0.0,0.164,0,Clear sky,8.2,17.7,68,
2025-01-20T10:00,15.8,6.3,0.0,0.0,0.0,0.164,0,Clear sky,7.5,16.8,67,
2025-01-20T11:00,17.7,9.4,0.0,0.0,0.0,0.164,0,Clear sky,4.8,15.2,66,
2025-01-20T12:00,20.5,12.5,0.0,0.0,0.0,0.164,0,Clear sky,4.2,11.4,61,
2025-01-20T13:00,22.6,12.3,0.0,0.0,0.0,0.164,2,Partly cloudy,9.8,22.1,56,
2025-01-20T14:00,23.5,13.7,0.0,0.0,0.0,0.164,2,Partly cloudy,8.6,24.8,55,
2025-01-20T15:00,23.7,14.4,0.0,0.0,0.0,0.164,3,Overcast,7.4,21.3,53,
2025-01-20T16:00,23.1,14.0,0.0,0.0,0.0,0.164,1,Mainly clear,6.7,18.1,52,
2025-01-20T17:00,21.7,13.2,0.0,0.0,0.0,0.164,2,Partly cloudy,5.4,14.8,56,
2025-01-20T18:00,19.9,11.8,0.0,0.0,0.0,0.164,3,Overcast,4.5,11.4,63,
2025-01-20T19:00,18.7,11.1,0.0,0.0,0.0,0.164,3,Overcast,3.5,9.2,68,
2025-01-20T20:00,18.1,10.5,0.0,0.0,0.0,0.164,3,Overcast,3.6,7.4,73,
2025-01-20T21:00,17.5,8.5,0.0,0.0,0.0,0.164,1,Mainly clear,6.5,13.0,65,
2025-01-20T22:00,15.8,6.7,0.0,0.0,0.0,0.164,0,Clear sky,6.4,13.4,63,
2025-01-20T23:00,14.1,5.2,0.0,0.0,0.0,0.164,0,Clear sky,5.7,13.0,65,
2025-01-21T00:00,12.7,3.9,0.0,0.0,0.0,0.164,0,Clear sky,5.3,11.4,66,
2025-01-21T01:00,11.2,2.4,0.0,0.0,0.0,0.164,0,Clear sky,5.4,10.5,67,
2025-01-21T02:00,10.4,1.2,0.0,0.0,0.0,0.164,0,Clear sky,6.0,11.9,67,
2025-01-21T03:00,9.7,0.6,0.0,0.0,0.0,0.164,0,Clear sky,5.6,12.1,67,
2025-01-21T04:00,8.4,-0.4,0.0,0.0,0.0,0.164,1,Mainly clear,4.9,11.2,68,
2025-01-21T05:00,7.3,-1.3,0.0,0.0,0.0,0.164,1,Mainly clear,4.3,9.8,68,
2025-01-21T06:00,4.6,-3.7,0.0,0.0,0.0,0.164,1,Mainly clear,3.5,8.5,69,
2025-01-21T07:00,4.1,-4.3,0.0,0.0,0.0,0.164,1,Mainly clear,3.7,7.2,69,
2025-01-21T08:00,4.4,-4.2,0.0,0.0,0.0,0.164,2,Partly cloudy,4.2,8.5,70,
2025-01-21T09:00,5.9,-2.8,0.0,0.0,0.0,0.164,1,Mainly clear,4.6,10.3,67,
2025-01-21T10:00,8.0,-0.6,0.0,0.0,0.0,0.164,2,Partly cloudy,4.4,9.6,65,
2025-01-21T11:00,10.6,2.1,0.0,0.0,0.0,0.164,2,Partly cloudy,4.2,10.3,62,
2025-01-21T12:00,13.3,5.2,0.0,0.0,0.0,0.164,3,Overcast,3.5,10.5,59,
2025-01-21T13:00,15.3,7.3,0.0,0.0,0.0,0.164,3,Overcast,3.3,9.2,56,
2025-01-21T14:00,16.5,8.3,0.0,0.0,0.0,0.164,3,Overcast,3.8,10.1,53,
2025-01-21T15:00,17.2,8.7,0.0,0.0,0.0,0.164,3,Overcast,4.5,11.0,50,
2025-01-21T16:00,17.2,8.3,0.0,0.0,0.0,0.164,3,Overcast,5.1,12.8,49,
2025-01-21T17:00,16.7,7.7,0.0,0.0,0.0,0.164,3,Overcast,5.5,13.4,51,
2025-01-21T18:00,16.1,7.3,0.0,0.0,0.0,0.164,3,Overcast,5.2,12.5,57,
2025-01-21T19:00,15.5,6.7,0.004,0.0,0.028,0.164,71,Slight snowfall,5.6,12.3,61,
2025-01-21T20:00,15.0,6.1,0.004,0.0,0.028,0.164,71,Slight snowfall,5.8,12.8,65,
2025-01-21T21:00,15.7,7.0,0.0,0.0,0.0,0.164,3,Overcast,5.4,12.1,63,
2025-01-21T22:00,15.2,6.0,0.004,0.0,0.028,0.164,71,Slight snowfall,6.4,13.4,66,
2025-01-21T23:00,14.6,5.5,0.0,0.0,0.0,0.164,3,Overcast,6.4,13.6,65,
2025-01-22T00:00,13.9,4.5,0.0,0.0,0.0,0.164,3,Overcast,6.9,14.3,64,
2025-01-22T01:00,12.6,3.5,0.0,0.0,0.0,0.164,3,Overcast,5.8,14.5,65,
2025-01-22T02:00,11.1,2.1,0.0,0.0,0.0,0.164,0,Clear sky,5.7,11.9,66,
2025-01-22T03:00,8.4,-0.1,0.0,0.0,0.0,0.164,0,Clear sky,4.3,11.6,67,
2025-01-22T04:00,5.1,-3.2,0.0,0.0,0.0,0.164,0,Clear sky,3.4,8.5,66,
2025-01-22T05:00,4.1,-4.2,0.0,0.0,0.0,0.164,0,Clear sky,3.3,6.7,65,
2025-01-22T06:00,3.6,-4.8,0.0,0.0,0.0,0.164,0,Clear sky,3.5,6.9,65,
